MSOA11CD,tenure_all_2011,owned_2011,rented_2011,owned_2011_pct,rented_2011_pct
E02000286,3863,2707,1102,0.700750712,0.285270515
E02000287,2540,1886,608,0.742519685,0.239370079
E02000288,3784,1902,1731,0.502642706,0.457452431
E02000289,2421,2061,324,0.851301115,0.133828996
E02000290,2853,956,1829,0.335085875,0.641079565
E02000291,3998,2208,1738,0.552276138,0.434717359
E02000292,3578,2585,953,0.722470654,0.266349916
E02000293,2470,2069,366,0.837651822,0.148178138
E02000294,3009,1825,1116,0.606513792,0.370887338
E02000295,3347,2279,984,0.680908276,0.293994622
E02000296,3941,2077,1784,0.527023598,0.452676986
E02000297,3482,2971,472,0.853245261,0.135554279
E02000298,3075,2385,651,0.775609756,0.211707317
E02000299,3438,1727,1583,0.502326934,0.460442118
E02000300,2998,1635,1296,0.545363576,0.432288192
E02000301,3923,1496,2308,0.381340811,0.588325261
E02000302,3123,2145,919,0.686839577,0.294268332
E02000303,3120,1202,1845,0.38525641,0.591346154
E02000304,2964,2308,604,0.778677463,0.203778677
E02000305,3481,2157,1262,0.619649526,0.3625395
E02000306,3594,752,2646,0.209237618,0.736227045
E02000307,3368,2241,1057,0.665380048,0.313836105
E02000308,2908,1576,1284,0.541953232,0.441540578
E02000309,3785,1695,1965,0.447820343,0.519154557
E02000311,3656,2138,1442,0.584792123,0.394420131
E02000312,4262,2257,1897,0.529563585,0.445096199
E02006793,3356,1023,2256,0.304827175,0.672228844
E02000313,2575,584,1935,0.226796117,0.751456311
E02000314,4382,1689,2472,0.385440438,0.56412597
E02000315,3440,1291,2091,0.375290698,0.607848837
E02000316,4944,913,3643,0.184668285,0.736852751
E02000317,3200,634,2487,0.198125,0.7771875
E02000318,3283,1430,1794,0.435577216,0.546451416
E02000319,3866,1370,2352,0.354371443,0.608380755
E02000320,2524,1356,1136,0.537242472,0.450079239
E02000321,2877,679,2103,0.236009732,0.73096976
E02000323,4001,961,2888,0.240189953,0.721819545
E02000324,2807,909,1857,0.323833274,0.661560385
E02000326,2932,1483,1416,0.50579809,0.482946794
E02000327,2357,433,1865,0.183708104,0.791260076
E02000328,3070,1437,1545,0.468078176,0.503257329
E02000329,2364,1443,875,0.610406091,0.370135364
E02000331,3236,1401,1772,0.432941904,0.547589617
E02000332,2958,1982,930,0.670047329,0.314401623
E02000333,3005,1598,1359,0.531780366,0.452246256
E02000334,2585,1515,1022,0.586073501,0.395357834
E02000335,2637,2043,569,0.774744027,0.215775502
E02000337,2998,1390,1540,0.463642428,0.513675784
E02000339,2502,1716,736,0.685851319,0.294164668
E02000340,2799,1879,862,0.671311183,0.307967131
E02000341,3024,1209,1778,0.399801587,0.587962963
E02000342,2268,1154,1035,0.508818342,0.456349206
E02000343,2699,1501,1163,0.556131901,0.430900333
E02000344,2476,1885,563,0.761308562,0.227382876
E02006786,2599,1359,1183,0.522893421,0.455175067
E02006927,3338,1924,1352,0.57639305,0.405032954
E02006928,2977,632,2188,0.212294256,0.734968089
E02006929,3333,999,2239,0.299729973,0.671767177
E02006930,2876,1286,1527,0.447148818,0.530945758
E02006931,4113,1634,2389,0.397276927,0.580841235
E02000433,3309,2223,967,0.67180417,0.292233303
E02000434,3138,2142,936,0.682600382,0.298279159
E02000435,2728,1706,957,0.625366569,0.350806452
E02000436,2080,1821,235,0.875480769,0.112980769
E02000437,3082,2235,791,0.725178456,0.256651525
E02000438,2990,1782,1129,0.595986622,0.377591973
E02000439,2711,1693,965,0.624492807,0.355957211
E02000440,3087,2497,546,0.808875931,0.176870748
E02000441,2765,1781,925,0.644122966,0.334538879
E02000442,2532,1743,737,0.688388626,0.29107425
E02000443,3203,1746,1379,0.545113956,0.430533874
E02000444,2682,1914,726,0.713646532,0.270693512
E02000445,3616,1917,1558,0.530143805,0.430862832
E02000447,2453,1810,608,0.737871993,0.247859764
E02000448,2730,2039,648,0.746886447,0.237362637
E02000449,2531,1465,1003,0.5788226,0.396286053
E02000451,2341,1937,346,0.827424178,0.147800085
E02000452,3039,1486,1499,0.488976637,0.49325436
E02000453,2800,1756,961,0.627142857,0.343214286
E02000454,2550,2214,315,0.868235294,0.123529412
E02000455,3306,1497,1683,0.452813067,0.50907441
E02000456,2512,1589,853,0.632563694,0.339570064
E02000457,2200,1657,515,0.753181818,0.234090909
E02000459,3159,1533,1513,0.485280152,0.478949035
E02000460,2189,1043,1093,0.476473275,0.499314756
E02000461,2556,1424,968,0.557120501,0.378716745
E02000462,2210,1423,748,0.643891403,0.338461538
E02000463,2788,1672,1066,0.599713056,0.382352941
E02006795,2639,1923,684,0.728685108,0.259189087
E02006882,4342,3333,893,0.767618609,0.205665592
E02000464,2597,1551,991,0.59722757,0.381594147
E02000465,3256,1701,1497,0.522420147,0.459766585
E02000466,3235,2145,1027,0.663060278,0.317465224
E02000467,4087,1615,2417,0.395155371,0.591387326
E02000468,3099,2392,651,0.771861891,0.210067764
E02000469,2664,1537,1088,0.576951952,0.408408408
E02000470,3487,2752,704,0.789217092,0.201892744
E02000471,2961,2759,186,0.931779804,0.062816616
E02000472,3544,2920,588,0.823927765,0.165914221
E02000473,3841,3219,563,0.838063004,0.146576412
E02000474,3514,2444,1012,0.695503699,0.287990894
E02000475,3933,2880,988,0.732265446,0.251207729
E02000476,4023,1777,2048,0.441710167,0.509072831
E02000477,3725,3243,457,0.870604027,0.122684564
E02000478,2156,1939,200,0.899350649,0.092764378
E02000479,3529,2324,1154,0.658543497,0.327004817
E02000480,3872,2648,1176,0.683884298,0.303719008
E02000481,3254,2748,464,0.844499078,0.142593731
E02000482,2546,2349,177,0.922623723,0.069520817
E02000483,3423,2331,1040,0.680981595,0.303827052
E02000484,3180,2688,460,0.845283019,0.144654088
E02000485,3375,2710,640,0.802962963,0.18962963
E02000486,3039,2554,446,0.840408029,0.146758802
E02000487,2970,2812,132,0.946801347,0.044444444
E02000488,2967,2722,227,0.917425008,0.076508257
E02000489,3155,2309,805,0.7318542,0.255150555
E02000490,3169,2500,637,0.788892395,0.201009782
E02000491,3603,2294,1256,0.636691646,0.34859839
E02000492,2524,2215,286,0.877575277,0.113312203
E02000493,2471,1620,819,0.655605018,0.331444759
E02000494,3115,2187,877,0.702086677,0.281540931
E02000495,4141,2534,1535,0.611929486,0.37068341
E02000496,3008,1933,1030,0.642619681,0.342420213
E02000497,3440,2418,976,0.702906977,0.28372093
E02000498,2561,1896,617,0.740335806,0.240921515
E02000499,3001,2493,482,0.830723092,0.160613129
E02000500,3093,2324,706,0.75137407,0.228257355
E02000501,3163,2592,538,0.819475182,0.170091685
E02000502,3097,2236,820,0.721989022,0.26477236
E02000503,3235,2685,497,0.829984544,0.153632148
E02000504,2891,2467,395,0.853337945,0.136630924
E02000506,2725,2300,399,0.844036697,0.146422018
E02000507,2756,2115,602,0.767416546,0.218432511
E02000508,3075,1569,1447,0.510243902,0.470569106
E02000509,3112,1438,1578,0.462082262,0.507069409
E02000510,3196,2158,977,0.675219024,0.305694618
E02000511,3211,2349,751,0.731547804,0.233883525
E02000512,2968,1520,1371,0.51212938,0.461927224
E02000513,3234,1578,1551,0.487940631,0.479591837
E02000514,3044,2041,918,0.670499343,0.301576873
E02000515,4303,2100,2046,0.488031606,0.475482222
E02000516,2764,1606,1038,0.581041968,0.375542692
E02000517,2917,1498,1339,0.51354131,0.459033253
E02000518,3099,1610,1420,0.519522427,0.458212327
E02000519,2890,1229,1558,0.425259516,0.539100346
E02000520,3645,1846,1703,0.506447188,0.467215364
E02000521,3397,1642,1613,0.483367677,0.474830733
E02000522,3269,1725,1445,0.527684307,0.442031202
E02000523,2939,1760,1050,0.598843144,0.357264376
E02000524,2462,1308,1107,0.531275386,0.449634444
E02000525,3142,1531,1551,0.487269255,0.493634628
E02006796,3321,2323,956,0.699488106,0.287865101
E02000526,3536,1995,1488,0.564196833,0.42081448
E02000528,4770,1460,3057,0.306079665,0.640880503
E02000529,2776,1471,1233,0.529899135,0.444164265
E02000530,2314,782,1474,0.337942956,0.636992221
E02000531,4269,1952,2086,0.457249941,0.488639026
E02000532,4001,2224,1697,0.555861035,0.424143964
E02000533,3835,2032,1751,0.529856584,0.456584094
E02000534,2917,1817,984,0.62290024,0.337332876
E02000535,2852,1780,1000,0.624123422,0.350631136
E02000536,2925,1688,1180,0.577094017,0.403418803
E02000537,2841,1744,1063,0.613868356,0.374164027
E02000538,2648,1378,1214,0.520392749,0.458459215
E02000539,4299,2123,1980,0.493835776,0.460572226
E02000540,3564,1657,1733,0.464927048,0.486251403
E02000541,2846,1131,1632,0.397399859,0.573436402
E02000542,3166,1274,1754,0.402400505,0.554011371
E02000543,4170,1642,2314,0.393764988,0.554916067
E02000544,2793,2051,681,0.73433584,0.243823845
E02000545,3299,1441,1766,0.43679903,0.535313731
E02000546,3018,1567,1331,0.519218025,0.441020543
E02000547,3547,2084,1375,0.587538765,0.387651537
E02000548,3539,1424,1729,0.402373552,0.488556089
E02000549,3937,2526,1296,0.641605283,0.329184658
E02000550,3840,1476,2097,0.384375,0.54609375
E02000551,3294,1254,1940,0.380692168,0.588949605
E02000552,3266,2032,1097,0.622167789,0.335884874
E02000553,2605,1647,885,0.632245681,0.339731286
E02006792,4035,1910,2051,0.473358116,0.508302354
E02000598,3001,2339,608,0.779406864,0.202599134
E02000599,2368,1853,464,0.782516892,0.195945946
E02000600,3354,1770,1539,0.527728086,0.458855098
E02000601,4245,2367,1782,0.557597173,0.419787986
E02000602,3997,1576,2320,0.394295722,0.580435326
E02000603,2798,1460,1257,0.521801287,0.449249464
E02000604,3343,2162,1116,0.646724499,0.333831888
E02000605,3013,2274,697,0.754729505,0.231330899
E02000606,4799,2390,2344,0.498020421,0.488435091
E02000607,2497,1672,796,0.669603524,0.318782539
E02000608,3182,1498,1629,0.470773099,0.511942175
E02000609,2741,1954,749,0.712878511,0.273257935
E02000610,3785,1720,2009,0.454425363,0.530779392
E02000611,2649,2367,251,0.893544734,0.094752737
E02000612,3051,2543,474,0.833497214,0.155358899
E02000613,3174,2084,1053,0.656584751,0.331758034
E02000614,3072,2139,872,0.696289063,0.283854167
E02000615,2916,2314,559,0.793552812,0.19170096
E02000616,2363,2006,328,0.848920863,0.138806602
E02000617,3291,2274,967,0.690975387,0.293831662
E02000689,3230,1994,1110,0.617337461,0.343653251
E02000690,2300,1625,612,0.706521739,0.266086957
E02000691,2968,1557,1348,0.524595687,0.454177898
E02000692,3686,1871,1738,0.50759631,0.471513836
E02000693,3973,1961,1932,0.493581676,0.486282406
E02000694,3828,2058,1727,0.537617555,0.451149425
E02000695,2813,1880,893,0.668325631,0.317454675
E02000696,3185,1427,1709,0.448037677,0.536577708
E02000697,3577,1888,1643,0.527816606,0.459323455
E02000698,3146,2294,806,0.729179911,0.256198347
E02000699,3205,2064,1105,0.64399376,0.344773791
E02000700,3367,1311,1986,0.389367389,0.58984259
E02000701,3006,1618,1289,0.53825682,0.428809049
E02000702,2964,1645,1250,0.554993252,0.421727395
E02000703,2961,2273,651,0.767646066,0.219858156
E02000704,3409,1841,1526,0.540041068,0.447638604
E02000705,2836,2191,594,0.772566996,0.209449929
E02000706,3259,1233,1935,0.378336913,0.593740411
E02000707,2683,1450,1193,0.540439806,0.44465151
E02000708,3011,2365,591,0.785453338,0.196280306
E02000709,2874,2437,412,0.847947112,0.14335421
E02000710,3208,1838,1297,0.572942643,0.404301746
E02000711,3140,1635,1464,0.520700637,0.466242038
E02000712,3328,1780,1481,0.534855769,0.445012019
E02000713,2800,2453,313,0.876071429,0.111785714
E02000751,4277,3485,726,0.814823474,0.169745148
E02000752,2864,1561,1236,0.545041899,0.431564246
E02000753,2420,1498,853,0.619008264,0.352479339
E02000754,2607,1785,774,0.684695052,0.29689298
E02000755,2151,1534,587,0.713156671,0.272896327
E02000756,4966,3461,1397,0.696939186,0.281312928
E02000757,4969,3094,1701,0.622660495,0.342322399
E02000758,2159,1618,516,0.749421028,0.238999537
E02000759,4703,3013,1631,0.640654901,0.346799915
E02000760,2613,1665,889,0.637198622,0.340221967
E02000762,2087,1699,367,0.814087207,0.175850503
E02000763,2385,1593,724,0.667924528,0.303563941
E02000764,5435,3376,1966,0.621159154,0.361729531
E02000765,2190,1496,660,0.683105023,0.301369863
E02000767,2620,1675,847,0.639312977,0.323282443
E02000768,2240,1657,560,0.739732143,0.25
E02000769,5160,3368,1615,0.652713178,0.312984496
E02000770,2425,1521,864,0.627216495,0.35628866
E02000772,2565,1452,1051,0.566081871,0.409746589
E02000773,2819,1674,1044,0.593827598,0.370344094
E02000774,2208,1272,899,0.576086957,0.407155797
E02000776,2031,1189,803,0.585425899,0.395371738
E02000777,2365,1635,700,0.691331924,0.295983087
E02000779,2753,1054,1643,0.382855067,0.596803487
E02000780,4443,2013,2297,0.453072248,0.516993023
E02000781,4257,3050,1124,0.716466996,0.264035706
E02000782,2851,1137,1585,0.398807436,0.555945282
E02000783,2250,959,1243,0.426222222,0.552444444
E02006800,4170,2388,1693,0.572661871,0.405995204
E02006924,4020,2748,1220,0.68358209,0.303482587
E02006925,4102,3313,731,0.807654803,0.178205753
E02000784,4296,2470,1746,0.574953445,0.406424581
E02000785,4304,2748,1497,0.638475836,0.347815985
E02000786,4941,2870,1989,0.580854078,0.402550091
E02000787,4800,2472,2169,0.515,0.451875
E02000788,3666,2439,1179,0.665302782,0.321603928
E02000789,2966,1489,1436,0.502022927,0.484153742
E02000790,2609,1762,782,0.675354542,0.299731698
E02000791,2986,1506,1405,0.50435365,0.470529136
E02000792,3209,1887,1267,0.588033655,0.394827049
E02000793,3144,2216,869,0.704834606,0.276399491
E02000794,2660,1971,633,0.740977444,0.237969925
E02000795,2623,1966,596,0.749523446,0.22722074
E02000796,3918,2560,1276,0.653394589,0.325676365
E02000797,3273,2033,1172,0.621142683,0.358081271
E02000798,4280,3068,1149,0.71682243,0.268457944
E02000799,2418,1730,652,0.715467328,0.269644334
E02000800,2159,1298,802,0.601204261,0.371468272
E02000801,2880,2091,736,0.726041667,0.255555556
E02000802,2840,2027,790,0.713732394,0.278169014
E02000803,4086,2537,1424,0.620900636,0.348507097
E02000804,3148,1987,1121,0.631194409,0.356099111
E02000805,4455,2778,1569,0.623569024,0.352188552
E02000806,4174,2845,1232,0.681600383,0.295160517
E02000840,3206,1353,1799,0.42202121,0.561135371
E02000841,3335,1442,1812,0.432383808,0.543328336
E02000842,2879,2390,453,0.830149357,0.157346301
E02000843,3271,2116,1090,0.646896973,0.333231428
E02000844,3117,2046,1035,0.656400385,0.332050048
E02000845,3472,2545,884,0.733006912,0.254608295
E02000846,2708,2144,529,0.791728213,0.19534712
E02000847,3489,2969,482,0.850960161,0.138148467
E02000848,2886,2544,322,0.881496881,0.111573112
E02000849,3099,2124,921,0.685382381,0.297192643
E02000850,4037,3224,774,0.798612831,0.19172653
E02000851,4098,1944,2003,0.474377745,0.488775012
E02000852,3136,2343,765,0.747130102,0.243941327
E02000853,3164,2269,866,0.717130215,0.273704172
E02000854,2932,2186,722,0.745566166,0.246248295
E02000855,3035,2467,534,0.812850082,0.175947282
E02000856,3486,2467,973,0.707687894,0.279116466
E02000857,4004,2235,1729,0.558191808,0.431818182
E02000858,3139,1035,1958,0.329722842,0.62376553
E02000859,3453,2479,934,0.717926441,0.270489429
E02000860,3925,1764,2120,0.449426752,0.540127389
E02000861,2789,2452,314,0.879168161,0.112585156
E02000863,2319,1930,369,0.832255282,0.15912031
E02006836,3195,2684,463,0.840062598,0.144913928
E02000895,3271,2181,1028,0.666768572,0.31427698
E02000896,3758,2736,973,0.728046833,0.258914316
E02000897,3345,1986,1311,0.593721973,0.391928251
E02000898,3065,2064,945,0.673409462,0.308319739
E02000899,3090,2309,751,0.747249191,0.243042071
E02000900,2986,1964,974,0.657736102,0.326188881
E02000901,3553,2613,879,0.735434844,0.247396566
E02000902,3101,1907,1131,0.614962915,0.364721058
E02000903,3179,1368,1734,0.430324001,0.545454545
E02000904,2900,1776,1063,0.612413793,0.366551724
E02000905,3465,1839,1538,0.530735931,0.443867244
E02000906,3507,1665,1777,0.474764756,0.506700884
E02000907,3885,1181,2621,0.303989704,0.674646075
E02000908,4348,1899,2301,0.43675253,0.529208832
E02000909,3459,1792,1594,0.518068806,0.460826829
E02000910,4005,1856,2059,0.463420724,0.514107366
E02000911,4115,1671,2326,0.406075334,0.565249089
E02000912,3151,1474,1591,0.467788004,0.504919073
E02000913,2968,1644,1255,0.553908356,0.422843666
E02000914,3689,1153,2444,0.312550827,0.662510165
E02000915,3305,1468,1790,0.444175492,0.541603631
E02000916,3506,1644,1761,0.468910439,0.502281803
E02000917,3396,1524,1835,0.448763251,0.540341578
E02000918,3449,1312,2020,0.380400116,0.585677008
E02000919,3225,1474,1703,0.457054264,0.528062016
E02000920,3434,1144,2200,0.333139196,0.640652301
E02000921,3966,1081,2837,0.272566818,0.715330308
E02000922,3740,1636,2037,0.437433155,0.544652406
E02003352,2487,2096,336,0.842782469,0.135102533
E02003353,3534,2672,782,0.756083758,0.221279004
E02003354,3872,3025,783,0.78125,0.202221074
E02003355,2708,1365,1248,0.504062038,0.460856721
E02003356,2731,2154,515,0.78872208,0.188575613
E02003357,3951,2031,1800,0.514047077,0.455580866
E02003358,3988,2017,1836,0.505767302,0.460381143
E02003359,2835,1765,1011,0.622574956,0.356613757
E02003360,3605,2473,1053,0.685991678,0.292094313
E02003361,3133,1989,1105,0.634854772,0.352697095
E02003362,2757,1888,841,0.684802321,0.305041712
E02003363,2533,1874,508,0.739834189,0.200552704
E02003364,2509,2013,481,0.802311678,0.191709845
E02003365,2652,2130,488,0.803167421,0.184012066
E02003366,2583,1927,625,0.746031746,0.241966705
E02003491,3088,2413,632,0.781411917,0.204663212
E02003492,2166,900,1235,0.415512465,0.570175439
E02003493,3348,2661,638,0.794802867,0.190561529
E02003494,2641,2100,505,0.795153351,0.191215449
E02003495,2970,2140,771,0.720538721,0.25959596
E02003496,3146,1983,1099,0.630324221,0.349332486
E02003497,2804,2358,421,0.840941512,0.150142653
E02003498,3475,1188,2188,0.341870504,0.629640288
E02003499,2843,1066,1696,0.374956032,0.596552937
E02003500,3049,2310,714,0.757625451,0.234175139
E02003501,3685,2499,1118,0.678154681,0.30339213
E02003502,3145,2053,1019,0.652782194,0.324006359
E02003503,3487,2336,1097,0.669916834,0.314597075
E02003504,3838,2067,1621,0.538561751,0.422355393
E02003505,3786,1634,2086,0.431590069,0.550977285
E02003506,2871,1816,1004,0.632532219,0.349703936
E02003507,3924,2845,1007,0.725025484,0.256625892
E02003508,3418,2039,1314,0.596547689,0.384435342
E02003509,4695,1904,2690,0.405537806,0.572949947
E02003510,4055,2292,1662,0.565228113,0.409864365
E02003511,3318,2217,1024,0.668173599,0.30861965
